Name,Price,Drive-type,Fuel-type,Transmission,Engine,Mileague
2023 Chevrolet Trailblazer RS,"$30,215 ", Front-wheel Drive ,Gasoline ,Automatic CVT,1.3L I3 12V GDI DOHC Turbo, 1 mi. 
2023 Acura Integra w/A-Spec Tech Package,"$38,095 ", Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo, 3 mi. 
2023 Honda Accord Hybrid EX-L,"$34,540 ", Front-wheel Drive ,Hybrid ,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid, 12 mi. 
2023 Ford Mustang Mach-E GT,"$71,195 ", All-wheel Drive ,Automatic,Electric, 3FMTK4SE2PMA08790 ,"

Adaptive Cruise ControlHeated SeatsHeated Steering WheelKeyless StartNavigation SystemPower Liftgate

"
2016 Lexus GS 350 Base,"$28,774 ", Rear-wheel Drive ,Gasoline ,8-Speed Automatic,3.5L V6 24V PDI DOHC," 69,536 mi. "
2023 INFINITI QX50 SPORT,"$52,630 ", All-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V PDI DOHC Turbo, 5 mi. 
2023 Mercedes-Benz AMG C 43 Base 4MATIC,"$73,540 ", All-wheel Drive ,Gasoline ,9-Speed Automatic,2.0L I4 16V PDI DOHC Turbo, 2 mi. 
2024 Chevrolet Silverado 2500 Custom,"$56,635 ", Four-wheel Drive ,Gasoline ,10-Speed Automatic,6.6L V8, 3 mi. 
2023 Volvo XC90 Recharge Plug-In Hybrid T8 Plus Bright Theme 7 Passenger,"$78,230 ", All-wheel Drive ,Hybrid ,Automatic,2.0L I4 16V GDI DOHC Turbo Hybrid, 4 mi. 
2023 Genesis GV80 2.5T,"$57,220 ", All-wheel Drive ,Gasoline ,Automatic,2.5L I4 16V PDI DOHC Turbo," 7,698 mi. "
2023 Chevrolet Traverse LT Leather,"$39,495 ", Front-wheel Drive ,Gasoline ,9-Speed Automatic,3.6L V6 24V GDI DOHC, 3 mi. 
2023 Mercedes-Benz EQE 350 350,Not Priced, – ,– ,1-Speed Automatic,Electric, 8 mi. 
2022 Ford Explorer Platinum,"$55,594 ", Four-wheel Drive ,Gasoline ,10-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo, 5 mi. 
2022 Maserati Levante GT,"$80,995 ", All-wheel Drive ,Gasoline ,8-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo, 21 mi. 
2023 Land Rover Discovery Sport S,"$47,990 ", Four-wheel Drive ,Gasoline ,Automatic,"2L I-4 gasoline direct injection, DOHC, variable valve control,"," 1,200 mi. "
2018 BMW M760 i xDrive,"$45,950 ", All-wheel Drive ,Gasoline ,8-Speed Automatic,6.6L V12 48V GDI DOHC Twin Turbo," 96,999 mi. "
2023 Ford Bronco ,"$55,520 ", Four-wheel Drive ,Gasoline ,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo, 5 mi. 
2023 GMC Sierra 1500 Elevation,"$56,083 ", Four-wheel Drive ,Gasoline ,10-Speed Automatic,5.3L V8 16V GDI OHV, 5 mi. 
2020 Jeep Grand Cherokee Limited,"$32,794 ", Four-wheel Drive ,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC," 29,206 mi. "
2023 Chevrolet Traverse RS,"$45,545 ", Front-wheel Drive ,Gasoline ,9-Speed Automatic,3.6L V6 24V GDI DOHC, 1 mi. 
2022 Ford Escape S,"$29,565 ", Front-wheel Drive ,Gasoline ,8-Speed Automatic,1.5L I3 12V PDI DOHC Turbo," 20,107 mi. "
2023 Aston Martin DBX 707,"$274,986 ", All-wheel Drive ,Gasoline ,Automatic,4.0L V8 32V GDI DOHC Twin Turbo, 25 mi. 
2023 Chevrolet Colorado LT,"$52,190 ", Four-wheel Drive ,Gasoline ,Automatic,"2.7L I-4 gasoline direct injection, DOHC, variable valve control", 10 mi. 
2022 GMC Sierra 1500 SLE,"$58,950 ", Four-wheel Drive ,Diesel ,10-Speed Automatic,3.0L I6 24V DDI DOHC Turbo Diesel, 1 mi. 
2023 Ford F-150 Lariat,"$80,405 ", Four-wheel Drive ,Hybrid ,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo Hybrid," 3,923 mi. "
2023 BMW iX M60,"$119,695 ", All-wheel Drive ,Automatic,Electric, WB533CF00PCM10007 ,"

Heated SeatsHeated Steering WheelKeyless StartNavigation SystemPower Liftgate

"
2023 BMW i4 Gran Coupe M50,"$74,950 ", All-wheel Drive ,Automatic,Electric, WBY33AW04PFN87827 ,"

Sunroof/Moonroof

"
2022 RAM 2500 Power Wagon,"$65,275 ", Four-wheel Drive ,Gasoline ,8-Speed Automatic,6.4L V8 16V MPFI OHV, – 
2022 BMW M760 i xDrive,"$126,996 ", All-wheel Drive ,Gasoline ,8-Speed Automatic,6.6L V12 48V GDI DOHC Twin Turbo," 9,704 mi. "
2023 Audi S4 3.0T Premium Plus,"$61,020 ", All-wheel Drive ,Gasoline ,Automatic,3.0L V6 24V GDI DOHC Turbo, 9 mi. 
2023 Hyundai Palisade Calligraphy,"$51,976 ", All-wheel Drive ,Gasoline ,8-Speed Automatic with SHIFTRONIC,3.8L V6 24V GDI DOHC," 7,975 mi. "
2007 Lexus GS 430 ,"$18,977 ", Rear-wheel Drive ,Gasoline ,6-Speed Automatic,4.3L V8 32V MPFI DOHC," 40,451 mi. "
2023 Jeep Wrangler Sport,"$36,595 ", Four-wheel Drive ,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo, 9 mi. 
2021 BMW X4 M AWD,"$61,399 ", All-wheel Drive ,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Twin Turbo," 14,769 mi. "
2023 Land Rover Range Rover Sport SE Dynamic,"$106,010 ", 4WD ,Gasoline ,Automatic,3.0L I6 24V GDI DOHC Turbo, 0 mi. 
2023 Jaguar F-PACE S P250 AWD Automatic,"$59,490 ", All-wheel Drive ,Gasoline ,Automatic,"2L I-4 gasoline direct injection, DOHC, variable valve control,"," 1,500 mi. "
2023 Volvo XC40 B5 Ultimate Dark Theme,"$47,646 ", All-wheel Drive ,Gasoline ,Automatic,2.0L I4 16V GDI DOHC Turbo, 5 mi. 
2024 Subaru Crosstrek Premium,"$28,642 ", All-wheel Drive ,Gasoline ,Automatic CVT,2.0L, 0 mi. 
2023 Land Rover Range Rover Velar S R-Dynamic,"$85,145 ", Four-wheel Drive ,Gasoline ,Automatic,3.0L I6 24V GDI DOHC Turbo, 12 mi. 
2023 Audi A4 40 Prestige,"$46,477 ", All-wheel Drive ,Gasoline ,Automatic,2.0L I4 16V GDI DOHC Turbo," 6,068 mi. "
2020 BMW M760 i xDrive,"$79,990 ", All-wheel Drive ,Gasoline ,8-Speed Automatic,6.6L V12 48V GDI DOHC Twin Turbo," 35,331 mi. "
2023 Ford Mustang Mach-E GT,"$71,370 ", All-wheel Drive ,Automatic,Electric, 3FMTK4SE4PMA16275 ,"

Heated SeatsHeated Steering WheelNavigation SystemPower Liftgate

"
2024 Kia Seltos S,"$28,385 ", All-wheel Drive ,Gasoline ,IVT,2.0L I4 MPI DOHC 16V, 4 mi. 
2022 Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology,"$35,795 ", All-wheel Drive ,Gasoline ,8-Speed Automatic with Tiptronic,3.6L V6 24V GDI DOHC," 5,234 mi. "
2023 Kia Sportage X-Line,"$34,565 ", All-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC, 10 mi. 
2023 Jeep Wagoneer Series II,"$66,128 ", Four-wheel Drive ,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Twin Turbo, 10 mi. 
2023 Chevrolet Colorado Z71,"$45,760 ", Four-wheel Drive ,Gasoline ,8-Speed Automatic,2.7L I4 16V GDI DOHC Turbo, 3 mi. 
2019 Jeep Wrangler Unlimited Sport,"$31,800 ", Four-wheel Drive ,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo," 52,576 mi. "
2023 Subaru WRX GT,"$45,324 ", All-wheel Drive ,Gasoline ,Automatic CVT,2.4L H4 16V GDI DOHC Turbo, 4 mi. 
2023 Audi Q7 55 Premium Plus,"$70,755 ", All-wheel Drive ,Gasoline ,Automatic,3.0L V6 24V GDI DOHC Turbo, 5 mi. 
2023 Jeep Wagoneer Series II,"$68,424 ", Four-wheel Drive ,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Twin Turbo, 12 mi. 
2023 Dodge Challenger SRT Hellcat,"$74,419 ", Rear-wheel Drive ,Gasoline ,8-Speed Automatic,6.2L V8 16V MPFI OHV Supercharged, 11 mi. 
2023 Acura Integra A-Spec Technology,"$38,095 ", Front-wheel Drive ,Gasoline ,Automatic CVT,1.5L I4 16V GDI DOHC Turbo, 10 mi. 
2023 Mercedes-Benz GLS 450 4MATIC,"$86,710 ", All-wheel Drive ,Gasoline ,Automatic,3.0L I6 24V GDI DOHC Turbo, 10 mi. 
2023 Land Rover Range Rover Evoque R-Dynamic SE,"$58,100 ", All-wheel Drive ,Gasoline ,Automatic,2.0L I4 16V GDI DOHC Turbo, 7 mi. 
2023 Ford Edge Titanium,"$41,495 ", All-wheel Drive ,Gasoline ,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo," 2,725 mi. "
2023 Hyundai Santa Cruz 2.5T NIGHT,"$37,262 ", All-wheel Drive ,Gasoline ,Automatic,2.5L I4 16V PDI DOHC Turbo, 3 mi. 
2023 Hyundai Tucson Hybrid SEL Convenience,"$36,255 ", All-wheel Drive ,Hybrid ,Automatic,1.6L I4 16V GDI DOHC Turbo Hybrid, 1 mi. 
2023 Subaru Legacy Sport,"$35,400 ", All-wheel Drive ,Gasoline ,Automatic CVT,2.4L H4 16V GDI DOHC Turbo, 3 mi. 
2023 Mazda CX-50 2.5 S Preferred Plus Package,"$33,850 ", All-wheel Drive ,Gasoline ,6-Speed Automatic,2.5L I4 16V GDI DOHC, 10 mi. 
1984 Porsche 944 ,"$16,995 ", Rear-wheel Drive ,Gasoline ,5-Speed,2.5L I4 8V SOHC," 60,788 mi. "
2024 BMW X5 xDrive40i,"$73,050 ", All-wheel Drive ,Gasoline ,Automatic,3.0L, 10 mi. 
2023 Aston Martin DBX 707,"$270,686 ", All-wheel Drive ,Gasoline ,9-Speed Automatic,4.0L V8 32V GDI DOHC Twin Turbo, 21 mi. 
2019 Porsche Panamera E-Hybrid 4,"$82,880 ", All-wheel Drive ,Hybrid ,8-Speed Automatic with Auto-Shift,2.9L V6 24V GDI DOHC Twin Turbo Hybrid," 7,224 mi. "
2023 GMC Acadia AT4,"$46,780 ", All-wheel Drive ,Gasoline ,9-Speed Automatic,3.6L V6 24V GDI DOHC, 3 mi. 
2019 Chevrolet Traverse LT Cloth,"$28,573 ", Front-wheel Drive ,Gasoline ,9-Speed Automatic,3.6L V6 24V GDI DOHC," 47,423 mi. "
2022 RAM 2500 Limited,"$82,559 ", Four-wheel Drive ,Diesel ,6-Speed Automatic,6.7L I6 24V DDI OHV Turbo Diesel, 31 mi. 
2023 Kia Sportage SX-Prestige,"$36,685 ", Front-wheel Drive ,Gasoline ,8-Speed Automatic,2.5L I4 16V PDI DOHC, 10 mi. 
2023 Kia Forte GT-Line,"$26,215 ", Front-wheel Drive ,Gasoline ,IVT,2.0L I4 16V MPFI DOHC, 10 mi. 
2023 Kia EV6 Wind,"$46,450 ", Rear-wheel Drive ,1-Speed Automatic,Electric, KNDC34LA8P5127740 ,"

Heated SeatsNavigation SystemPower Liftgate

"
2023 Ford F-350 XL,"$69,000 ", Four-wheel Drive ,Diesel ,10-Speed Automatic,6.7L V8 32V DDI OHV Turbo Diesel, 10 mi. 
2021 Jeep Grand Cherokee L Summit,"$53,495 ", Four-wheel Drive ,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC," 15,531 mi. "
2023 INFINITI QX55 LUXE,"$48,700 ", All-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V PDI DOHC Turbo, 5 mi. 
2023 Toyota Corolla Hybrid LE,Not Priced, All-wheel Drive ,Hybrid ,Automatic CVT,1.8L I4 16V MPFI DOHC Hybrid, 11 mi. 
2023 Volkswagen ID.4 Pro S,"$51,586 ", Rear-wheel Drive ,1-Speed Automatic,0.0L, 1V2VMPE85PC022049 ,"

Heated SeatsHeated Steering WheelNavigation SystemPower Liftgate

"
2023 BMW 760 760i xDrive,"$122,775 ", All-wheel Drive ,Gasoline ,Automatic,4.4L V8 32V GDI DOHC Twin Turbo, 24 mi. 
2023 Hyundai Tucson SEL,"$34,715 ", All-wheel Drive ,Gasoline ,Automatic,2.5L I4 16V PDI DOHC, 2 mi. 
2022 Lincoln Aviator Standard AWD,"$53,137 ", All-wheel Drive ,Gasoline ,10-Speed Automatic,3.0L V6 24V GDI DOHC Twin Turbo, 6 mi. 
2023 Dodge Durango SRT Hellcat Premium AWD,"$102,180 ", All-wheel Drive ,Gasoline ,Automatic,"HEMI 6.2L V-8 intercooled supercharger, engine with 710HP", 2 mi. 
2020 BMW X4 M Competition,"$58,489 ", All-wheel Drive ,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Twin Turbo," 43,751 mi. "
2023 Nissan Pathfinder Rock Creek,"$42,199 ", Four-wheel Drive ,Gasoline ,Automatic,3.5L V6 24V GDI DOHC, 6 mi. 
2023 Chevrolet Camaro 2SS,"$58,620 ", Rear-wheel Drive ,Gasoline ,Automatic,6.2L V8 16V GDI OHV, 2 mi. 
2023 Hyundai Kona SEL,"$25,666 ", Front-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V MPFI DOHC, 5 mi. 
2023 Toyota Tacoma SR5,"$31,392 ", RWD ,Gasoline ,Automatic,2.7L I4 16V MPFI DOHC, 0 mi. 
2023 Honda Accord Hybrid Sport-L,"$35,425 ", Front-wheel Drive ,Hybrid ,Automatic CVT,2.0L I4 16V GDI DOHC Hybrid, 8 mi. 
2023 Ford F-150 Platinum,"$77,085 ", 4WD ,Gasoline ,10-Speed Automatic,5.0L V8 32V PDI DOHC, – 
2023 BMW X5 M50i,"$94,385 ", All-wheel Drive ,Gasoline ,8-Speed Automatic,4.4L V8 32V GDI DOHC Twin Turbo, 4 mi. 
2023 Mercedes-Benz GLB 250 Base 4MATIC,"$53,545 ", All-wheel Drive ,Gasoline ,Automatic,2.0L I4 16V GDI DOHC Turbo," 1,641 mi. "
2015 BMW X4 xDrive35i,"$25,495 ", All-wheel Drive ,Gasoline ,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo," 61,728 mi. "
2023 Mercedes-Benz S-Class S 500 4MATIC,"$127,745 ", All-wheel Drive ,Gasoline ,Automatic,3.0L I6 24V GDI DOHC Turbo, 10 mi. 
2022 Genesis GV80 3.5T,"$58,786 ", All-wheel Drive ,Gasoline ,8-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo," 22,797 mi. "
2023 Cadillac XT5 Sport,"$59,490 ", All-wheel Drive ,Gasoline ,Automatic,3.6L V6 24V GDI DOHC, 7 mi. 
2023 Volvo XC90 Recharge Plug-In Hybrid T8 Plus 6 Passenger,"$76,630 ", All-wheel Drive ,Hybrid ,Automatic,2.0L I4 16V GDI DOHC Turbo Hybrid, 5 mi. 
2023 Jeep Grand Cherokee Summit,"$60,008 ", Four-wheel Drive ,Gasoline ,8-Speed Automatic,3.6L V6 24V MPFI DOHC, 10 mi. 
2022 Jeep Grand Wagoneer Series I,"$85,840 ", Four-wheel Drive ,Gasoline ,8-Speed Automatic,6.4L V8 16V MPFI OHV," 8,068 mi. "
2019 Audi Q7 55 Prestige,"$42,990 ", All-wheel Drive ,Gasoline ,8-Speed Automatic,3.0L V6 24V GDI DOHC Supercharged," 43,092 mi. "
2023 Acura RDX A-Spec Advance,"$54,745 ", All-wheel Drive ,Gasoline ,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo, 5 mi. 
2022 Ford F-150 XLT,"$57,688 ", Four-wheel Drive ,Gasoline ,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo, 11 mi. 
2019 Cadillac CT6-V 4.2L Blackwing Twin Turbo,"$68,733 ", All-wheel Drive ,Gasoline ,10-Speed Automatic,4.2L V8 32V GDI DOHC Twin Turbo," 47,073 mi. "
2023 Hyundai IONIQ 6 SEL,"$49,230 ", Rear-wheel Drive ,– ,1-Speed Automatic,Electric, 1 mi. 
2023 Chevrolet Silverado 1500 Custom Trail Boss,"$52,942 ", Four-wheel Drive ,Gasoline ,10-Speed Automatic,5.3L V8 16V GDI OHV, 10 mi. 
2023 Maserati Levante Modena,"$103,095 ", All-wheel Drive ,Gasoline ,Automatic,3.0L V6 24V GDI DOHC Twin Turbo, 20 mi. 
2023 Chevrolet Tahoe Premier,"$82,405 ", Four-wheel Drive ,Gasoline ,Automatic,5.3L V8 16V GDI OHV, 3 mi. 
2023 Aston Martin DBX Base,"$235,986 ", All-wheel Drive ,Gasoline ,Automatic,4.0L V8 32V GDI DOHC Twin Turbo, 25 mi. 
2023 Toyota Corolla Cross L,"$26,504 ", All-wheel Drive ,Gasoline ,Automatic CVT,2.0L I4 16V PDI DOHC, 5 mi. 
2022 Mercedes-Benz EQS 580 Base 4MATIC,"$99,999 ", All-wheel Drive ,SINGLE SPEED FIXED GEAR,Electric, W1KCG4EB2NA015469 ,None reported
2023 Cadillac XT6 Sport AWD,"$66,910 ", All-wheel Drive ,Gasoline ,9-Speed Automatic,3.6L V6 24V GDI DOHC, 225 mi. 
2023 Cadillac XT5 Sport,"$60,090 ", All-wheel Drive ,Gasoline ,Automatic,3.6L V6 24V GDI DOHC, 3 mi. 
2023 Genesis GV70 2.5T,"$53,565 ", All-wheel Drive ,Gasoline ,Automatic,2.5L I4 16V PDI DOHC Turbo, 5 mi. 
2023 Audi Q8 55 Premium Plus,"$84,030 ", All-wheel Drive ,Gasoline ,Automatic with Tiptronic,3.0L V6 24V GDI DOHC Turbo, 5 mi. 
2023 Genesis GV70 2.5T,Not Priced, All-wheel Drive ,Gasoline ,8-Speed Automatic with SHIFTRONIC,2.5L I4 16V PDI DOHC Turbo, 13 mi. 
2023 Dodge Charger Scat Pack,"$63,651 ", Rear-wheel Drive ,Gasoline ,8-Speed Automatic,6.4L V8 16V MPFI OHV, 9 mi. 
2023 Ford Mustang Mach 1,"$69,500 ", Rear-wheel Drive ,Gasoline ,10-Speed Automatic,5.0L V8 32V PDI DOHC, 10 mi. 
2022 Mercedes-Benz Sprinter 2500 MIDWEST AUTOMOTIVE DESIGNS,"$224,995 ", Four-wheel Drive ,Diesel ,7-Speed Automatic,3.0L V6 24V DDI DOHC Turbo Diesel, 156 mi. 
2023 Acura TLX A-Spec,"$45,295 ", Front-wheel Drive ,Gasoline ,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo, 11 mi. 
2023 Chevrolet Colorado Trail Boss,"$43,185 ", Four-wheel Drive ,Gasoline ,8-Speed Automatic,2.7L I4 16V GDI DOHC Turbo, 6 mi. 
